from_stop_id,to_stop_id,transfer_type,min_transfer_time
11544,11058,2,120
35360,10245,2,60
11544,2367,2,120
1153,1154,2,0
46932,46933,2,60
11544,39014,2,60
11544,644,2,240
11544,643,2,240
11544,30225,2,120
11544,2364,2,120
11544,2369,2,120
3378,42214,2,60
46515,3130,2,60
46515,3129,2,60
3378,42235,2,60
3378,42236,2,60
10983,47711,2,60
3378,30159,2,240
10983,10984,2,120
3378,41995,2,60
3378,41994,2,60
47796,1444,2,60
47796,1443,2,60
47798,47797,2,60
47798,47799,2,60
11108,11109,2,120
10990,10989,2,120
10988,10987,2,120
10987,10988,2,120
11109,11108,2,120
10989,10990,2,120
10973,10974,2,120
45041,10972,2,60
10974,10973,2,120
30173,11529,2,180
30173,1190,2,120
30173,1192,2,240
30173,1191,2,240
90,10169,2,120
2369,2367,2,120
2369,11058,2,120
91,10169,2,120
30173,34934,2,120
30173,1198,2,180
2369,39014,2,60
2369,643,2,240
2369,644,2,240
30173,30156,2,120
2369,30225,2,120
2369,2364,2,120
30173,42743,2,120
30173,46052,2,120
30173,3503,2,240
2369,11544,2,120
1238,1237,2,120
47286,47285,2,60
30173,46222,2,60
41818,37054,2,60
41819,11060,2,60
41819,47201,2,60
41818,37594,2,60
37439,43737,2,240
37438,43736,2,240
37438,43737,2,240
37439,43736,2,240
46537,639,2,60
46537,640,2,60
37439,42575,2,240
37438,42575,2,240
37439,42574,2,240
37438,42574,2,240
3401,3402,2,120
37439,37438,2,60
3400,3399,2,120
3399,3400,2,120
37438,37439,2,60
3402,3401,2,120
43635,2796,2,60
43635,12109,2,60
43634,12109,2,60
43634,2796,2,60
46174,47232,2,60
46173,47232,2,60
46173,31906,2,60
46174,31906,2,60
40914,10599,2,60
44799,44798,2,60
30564,12009,2,120
30563,528,2,120
10601,10600,2,120
46928,1835,2,60
46928,47645,2,60
12279,30561,2,120
30566,1207,2,240
12005,1207,2,240
12005,1206,2,240
30566,1206,2,240
30562,12015,2,120
12015,30562,2,120
45798,36894,2,60
45798,36895,2,60
45797,36895,2,60
45797,36894,2,60
30391,47565,2,60
30391,772,2,120
46222,1190,2,60
46222,11529,2,60
46222,1191,2,240
46222,1192,2,240
46222,34934,2,120
46222,1198,2,180
46222,30156,2,120
46222,42743,2,120
46222,46052,2,120
46222,3503,2,240
46222,30173,2,60
1237,1238,2,120
47285,47286,2,60
37094,35585,2,60
37094,35584,2,60
1318,47484,2,60
43880,1475,2,60
43880,1476,2,60
36056,36055,2,60
11421,11420,2,120
1298,11415,2,120
11418,11419,2,120
11419,11418,2,120
11420,11421,2,120
11415,1298,2,120
37616,839,2,60
30256,836,2,120
30256,834,2,120
37616,47466,2,60
2613,38358,2,60
30256,11006,2,120
30257,38358,2,60
30256,835,2,120
41115,3133,2,60
30257,2614,2,120
2613,2614,2,120
2613,30257,2,120
30257,2613,2,120
30249,30252,2,120
30252,30249,2,120
47570,30486,2,60
46916,386,2,60
46916,385,2,60
46916,37699,2,60
34453,11025,2,60
47263,47154,2,60
47263,47155,2,60
36114,35676,2,180
36115,35676,2,180
36115,46206,2,180
36114,46206,2,180
36114,39998,2,60
36115,39998,2,60
36115,47690,2,60
36114,47690,2,60
36114,47647,2,60
36115,47647,2,60
36476,36475,2,60
36114,36115,2,60
36115,36114,2,60
37274,35668,2,120
37274,35669,2,120
37169,35668,2,120
37169,35669,2,120
37166,3084,2,60
37169,46962,2,60
37169,46961,2,60
37166,3085,2,60
37274,46962,2,60
37274,46961,2,60
37169,46960,2,60
37274,46960,2,60
37171,10933,2,60
37274,37216,2,60
37274,37170,2,60
37169,37170,2,60
37179,285,2,60
37171,10934,2,60
10933,10934,2,120
37179,286,2,60
37169,37216,2,60
37274,37215,2,60
37169,37215,2,60
413,10394,2,120
413,10393,2,120
37181,39936,2,60
37181,10797,2,60
37169,39996,2,60
37274,39996,2,60
412,10394,2,120
412,10393,2,120
37169,37214,2,60
37274,37214,2,60
46518,10359,2,60
37274,36414,2,60
37169,36414,2,60
37274,36394,2,180
37169,36394,2,180
47483,47481,2,60
37156,37157,2,60
47481,47483,2,60
37274,37217,2,60
37169,37217,2,60
37157,37156,2,60
37274,37169,2,60
37169,47685,2,120
37274,47685,2,180
37217,35669,2,120
37217,35668,2,120
42574,43737,2,60
2327,3516,2,180
42478,482,2,60
2608,42752,2,180
2608,42751,2,180
2328,3517,2,180
42574,43736,2,60
47391,42752,2,180
2328,3516,2,180
2607,42752,2,180
2327,3517,2,180
2607,42751,2,180
47391,42751,2,180
47392,42752,2,180
42478,483,2,60
47392,42751,2,180
37217,46962,2,60
37217,46961,2,60
37217,46960,2,60
37217,37170,2,60
37217,37216,2,60
37217,37215,2,60
47393,3206,2,60
47393,3205,2,60
45824,3206,2,60
42574,42575,2,60
45824,3205,2,60
37217,39996,2,60
37217,37214,2,60
42478,46215,2,60
42478,484,2,60
37217,36414,2,60
37217,36394,2,180
42574,37438,2,240
42574,37439,2,240
37217,37274,2,60
37217,37169,2,60
37217,47685,2,120
47621,46330,2,60
47622,46330,2,60
46327,46328,2,60
47621,47622,2,60
47623,46328,2,60
47623,46327,2,60
3453,43303,2,60
3453,43304,2,60
37169,37274,2,60
40796,1143,2,60
43420,148,2,60
398,397,2,120
43421,148,2,60
43420,43421,2,60
43421,43420,2,60
43474,43435,2,60
1465,1466,2,120
43842,47195,2,60
383,47193,2,60
43842,47194,2,60
10530,10531,2,120
10532,10533,2,120
43474,46440,2,60
43474,43434,2,60
43661,10729,2,60
43659,10729,2,60
44320,1906,2,60
44320,1905,2,60
43661,10728,2,60
43659,10728,2,60
43661,44440,2,60
43659,44440,2,60
1554,47512,2,60
78,77,2,120
12182,37498,2,60
37735,37499,2,60
31583,31584,2,120
648,647,2,120
1797,46015,2,60
31504,45796,2,60
47552,47558,2,60
47551,2573,2,60
2421,2422,2,120
1445,1446,2,120
2609,2610,2,120
1044,1045,2,120
3205,3206,2,120
47534,2602,2,60
2241,47537,2,60
10997,47345,2,60
47344,34087,2,60
10994,47346,2,60
1874,1873,2,120
35583,47342,2,60
10237,10236,2,120
2998,47770,2,60
1741,47762,2,60
1740,47762,2,60
898,897,2,120
694,693,2,120
509,508,2,120
1605,1604,2,120
1304,1303,2,120
1752,47368,2,60
11938,11937,2,120
11729,30230,2,120
37907,46878,2,60
43640,43641,2,60
46345,46344,2,60
250,30683,2,120
911,910,2,120
10590,197,2,120
198,197,2,120
10972,45041,2,60
2802,2803,2,120
46304,1768,2,60
47448,47449,2,60
391,392,2,120
375,47544,2,60
1821,1820,2,120
40135,40222,2,60
46711,47550,2,60
10638,2185,2,360
10638,2186,2,360
10637,2185,2,360
10637,2186,2,360
35584,35585,2,60
46232,46233,2,60
11949,47479,2,60
3370,34150,2,60
1723,47778,2,60
30486,47570,2,60
30418,30560,2,120
2133,38797,2,60
1647,1646,2,120
1639,1638,2,120
1406,1405,2,120
977,976,2,120
1697,1696,2,120
45402,46110,2,60
1769,1768,2,120
37445,11444,2,60
1015,37444,2,60
11500,11501,2,120
1086,11014,2,120
47383,31023,2,60
32296,32295,2,120
45773,45774,2,60
35795,35794,2,60
45378,43838,2,60
43836,43839,2,60
43836,43835,2,60
43836,45800,2,60
47502,2551,2,60
42794,42914,2,60
47004,2982,2,60
47005,36999,2,60
47505,47506,2,60
47423,796,2,60
311,312,2,120
10166,46255,2,60
40620,47480,2,60
40618,31202,2,60
1916,47449,2,60
11987,11988,2,120
11337,11338,2,120
30488,30493,2,120
11435,11436,2,120
515,516,2,120
534,40314,2,60
1627,47379,2,60
533,40314,2,60
47310,32160,2,180
47309,32160,2,180
47310,32161,2,180
47309,32161,2,180
47323,47306,2,60
47287,46160,2,60
47323,47305,2,60
47307,47308,2,60
47287,46159,2,60
47287,46190,2,180
47287,46189,2,180
47287,46310,2,180
47287,46032,2,180
47287,46031,2,180
47685,35668,2,120
47685,35669,2,120
47685,46961,2,240
47685,46962,2,240
47685,46960,2,180
47685,37216,2,120
47685,37170,2,120
47685,37215,2,120
47685,39996,2,180
47685,37214,2,180
47685,36414,2,180
47684,47402,2,120
47684,46659,2,120
47685,36434,2,180
47685,36394,2,180
47685,37274,2,180
47685,37169,2,120
47685,37217,2,120
